,Country or Region,CodeNum,latitude,longitude,Rank,Score,GDP,Family,Health,Freedom,Generosity,Corruption,Year
606,Switzerland,756.0,46.818188,8.227512000000000,1,7.587000000000000,1.3965100000000000,1.34951,0.9414300000000000,0.66557,0.29678000000000000,0.41978000000000000,2015
607,Switzerland,756.0,46.818188,8.227512000000000,2,7.5090000000000000,1.5273300000000000,1.14524,0.86303,0.58557,0.28083,0.41203,2016
608,Switzerland,756.0,46.818188,8.227512000000000,4,7.49399995803833,1.5649795532226600,1.51691174507141,0.858131289482117,0.620070576667786,0.29054927825927700,0.36700728535652200,2017
609,Switzerland,756.0,46.818188,8.227512000000000,5,7.487,1.42,1.5490000000000000,0.927,0.66,0.256,0.35700000000000000,2018
610,Switzerland,756.0,46.818188,8.227512000000000,6,7.48,1.452,1.526,1.052,0.5720000000000000,0.263,0.34300000000000000,2019
496,Tajikistan,762.0,38.861034000000000,71.276093,106,4.7860000000000000,0.39047,0.8556300000000000,0.5737900000000000,0.47216,0.22974,0.15072,2015
497,Tajikistan,762.0,38.861034000000000,71.276093,100,4.996,0.48835,0.75602,0.5311900000000000,0.43408,0.25998000000000000,0.13509000000000000,2016
498,Tajikistan,762.0,38.861034000000000,71.276093,96,5.04099988937378,0.524713635444641,1.27146327495575,0.5292351245880130,0.47156670689582800,0.24899764358997300,0.14637714624404900,2017
499,Tajikistan,762.0,38.861034000000000,71.276093,88,5.199,0.474,1.166,0.598,0.292,0.187,0.034,2018
500,Tajikistan,762.0,38.861034000000000,71.276093,74,5.4670000000000000,0.493,1.0980000000000000,0.718,0.389,0.23,0.14400000000000000,2019
295,Thailand,764.0,15.870032,100.992541,34,6.455,0.9669,1.26504,0.7385,0.5566400000000000,0.5763,0.031870000000000000,2015
296,Thailand,764.0,15.870032,100.992541,33,6.474,1.0893,1.04477,0.64915,0.49553,0.58696,0.02833,2016
297,Thailand,764.0,15.870032,100.992541,32,6.423999786376950,1.12786877155304,1.4257924556732200,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,2017
298,Thailand,764.0,15.870032,100.992541,46,6.072,1.016,1.4170000000000000,0.7070000000000000,0.637,0.364,0.029000000000000000,2018
299,Thailand,764.0,15.870032,100.992541,52,6.008000000000000,1.05,1.409,0.828,0.557,0.359,0.028000000000000000,2019
201,Togo,768.0,8.619543,0.824782,158,2.839,0.20868,0.13995,0.28443,0.36453,0.16681000000000000,0.10731000000000000,2015
202,Togo,768.0,8.619543,0.824782,155,3.303,0.28123000000000000,0.0,0.24811,0.34678000000000000,0.17517,0.11587,2016
203,Togo,768.0,8.619543,0.824782,150,3.4949998855590800,0.30544471740722700,0.4318825304508210,0.247105568647385,0.38042613863945,0.19689615070819900,0.0956650152802467,2017
204,Togo,768.0,8.619543,0.824782,139,3.9990000000000000,0.259,0.474,0.253,0.434,0.158,0.10100000000000000,2018
205,Togo,768.0,8.619543,0.824782,139,4.085,0.275,0.5720000000000000,0.41,0.293,0.177,0.085,2019
231,Trinidad and Tobago,780.0,10.691803,-61.222503,41,6.168000000000000,1.21183,1.18354,0.61483,0.55884,0.31844,0.0114,2015
232,Trinidad and Tobago,780.0,10.691803,-61.222503,43,6.168000000000000,1.32572,0.98569,0.52608,0.48453,0.31935,0.01241,2016
233,Trinidad and Tobago,780.0,10.691803,-61.222503,38,6.1680002212524400,1.36135590076447,1.3802285194397,0.5199832916259770,0.518630743026733,0.32529646158218400,0.00896481610834599,2017
765,Trinidad and Tobago,780.0,10.66668,-61.51889,38,6.192,1.2230000000000000,1.492,0.564,0.575,0.171,0.019,2018
773,Trinidad and Tobago,780.0,10.66668,-61.51889,39,6.192,1.2310000000000000,1.4770000000000000,0.713,0.489,0.185,0.016,2019
348,United Arab Emirates,784.0,23.424076,53.847818000000000,20,6.901,1.42727,1.12575,0.80925,0.64157,0.26428,0.38583,2015
349,United Arab Emirates,784.0,23.424076,53.847818000000000,28,6.5730000000000000,1.57352,0.8711400000000000,0.72993,0.56215,0.26591,0.35561,2016
350,United Arab Emirates,784.0,23.424076,53.847818000000000,21,6.6479997634887700,1.6263433694839500,1.2664102315902700,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,2017
351,United Arab Emirates,784.0,23.424076,53.847818000000000,21,6.825,1.5030000000000000,1.31,0.825,0.598,0.262,0.182,2019
451,Tunisia,788.0,33.886917,9.537499,107,4.739,0.88113,0.60429,0.73793,0.26268,0.06431,0.06358,2015
452,Tunisia,788.0,33.886917,9.537499,98,5.045,0.97724,0.43165,0.59577,0.23553000000000000,0.03936,0.0817,2016
453,Tunisia,788.0,33.886917,9.537499,102,4.80499982833862,1.00726580619812,0.8683514595031740,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,2017
454,Tunisia,788.0,33.886917,9.537499,111,4.592,0.9,0.9060000000000000,0.69,0.271,0.04,0.063,2018
455,Tunisia,788.0,33.886917,9.537499,124,4.461,0.9210000000000000,1.0,0.815,0.16700000000000000,0.059000000000000000,0.055,2019
501,Turkey,792.0,38.963745,35.243322,76,5.332000000000000,1.06098,0.94632,0.73172,0.22815,0.12253,0.15746,2015
502,Turkey,792.0,38.963745,35.243322,78,5.389000000000000,1.1649200000000000,0.8771700000000000,0.64718,0.23889000000000000,0.04707,0.12348000000000000,2016
503,Turkey,792.0,38.963745,35.243322,69,5.5,1.1982743740081800,1.33775317668915,0.6376056075096130,0.300740599632263,0.0466930419206619,0.0996715798974037,2017
504,Turkey,792.0,38.963745,35.243322,74,5.483,1.148,1.38,0.6860000000000000,0.324,0.106,0.109,2018
505,Turkey,792.0,38.963745,35.243322,79,5.373000000000000,1.183,1.36,0.8080000000000000,0.195,0.083,0.106,2019
506,Turkmenistan,795.0,38.969719,59.556278000000000,70,5.548000000000000,0.95847,1.22668,0.53886,0.4761,0.16979,0.30844,2015
507,Turkmenistan,795.0,38.969719,59.556278000000000,65,5.6580000000000000,1.08017,1.03817,0.44006000000000000,0.37408,0.22567000000000000,0.28467,2016
508,Turkmenistan,795.0,38.969719,59.556278000000000,59,5.82200002670288,1.1307767629623400,1.49314916133881,0.437726080417633,0.41827192902565,0.24992498755455000,0.25927034020423900,2017
509,Turkmenistan,795.0,38.969719,59.556278000000000,68,5.636,1.016,1.5330000000000000,0.517,0.41700000000000000,0.19900000000000000,0.037000000000000000,2018
510,Turkmenistan,795.0,38.969719,59.556278000000000,87,5.247000000000000,1.052,1.538,0.657,0.39400000000000000,0.244,0.028000000000000000,2019
141,Uganda,800.0,1.373333,32.290275,141,3.931,0.21102000000000000,1.13299,0.33861000000000000,0.45727000000000000,0.29066,0.07267,2015
142,Uganda,800.0,1.373333,32.290275,145,3.739,0.34719,0.90981,0.19625,0.43653000000000000,0.27102,0.06442,2016
143,Uganda,800.0,1.373333,32.290275,133,4.08099985122681,0.381430715322495,1.12982773780823,0.21763260662555700,0.443185955286026,0.32576605677604700,0.057069718837738,2017
144,Uganda,800.0,1.373333,32.290275,135,4.1610000000000000,0.322,1.09,0.237,0.45,0.259,0.061,2018
145,Uganda,800.0,1.373333,32.290275,136,4.189,0.332,1.069,0.44300000000000000,0.35600000000000000,0.252,0.06,2019
636,Ukraine,804.0,48.379433,31.16558,111,4.681,0.79907,1.20278,0.6739,0.25123,0.15275,0.02961,2015
637,Ukraine,804.0,48.379433,31.16558,123,4.324,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829,2016
638,Ukraine,804.0,48.379433,31.16558,132,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156400,0.270061463117599,0.0230294708162546,2017
639,Ukraine,804.0,48.379433,31.16558,138,4.103,0.7930000000000000,1.413,0.609,0.163,0.187,0.011000000000000000,2018
640,Ukraine,804.0,48.379433,31.16558,133,4.332,0.82,1.39,0.7390000000000000,0.17800000000000000,0.187,0.01,2019
386,Egypt,818.0,26.820553000000000,30.802498000000000,135,4.194,0.8818,0.747,0.61712,0.17288,0.11291,0.06324,2015
387,Egypt,818.0,26.820553000000000,30.802498000000000,120,4.362,0.95395,0.49813,0.5211600000000000,0.18847,0.12706000000000000,0.10393,2016
388,Egypt,818.0,26.820553000000000,30.802498000000000,104,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875400,0.128631442785263,0.114381365478039,2017
389,Egypt,818.0,26.820553000000000,30.802498000000000,122,4.419,0.885,1.025,0.5530000000000000,0.312,0.092,0.107,2018
390,Egypt,818.0,26.820553000000000,30.802498000000000,137,4.166,0.9130000000000000,1.0390000000000000,0.644,0.24100000000000000,0.076,0.067,2019
235,Burkina Faso,854.0,12.238333,-1.561593,152,3.5870000000000000,0.25812000000000000,0.85188,0.27125,0.39493,0.21747000000000000,0.12832000000000000,2015
236,Burkina Faso,854.0,12.238333,-1.561593,145,3.739,0.31995,0.63054,0.21297,0.3337,0.24353000000000000,0.12533,2016
237,Burkina Faso,854.0,12.238333,-1.561593,134,4.03200006484985,0.35022771358490000,1.04328000545502,0.21584425866603900,0.32436785101890600,0.250864684581757,0.12032810598611800,2017
238,Burkina Faso,854.0,12.238333,-1.561593,121,4.4240000000000000,0.314,1.097,0.254,0.312,0.175,0.128,2018
239,Burkina Faso,854.0,12.238333,-1.561593,115,4.587,0.331,1.056,0.38,0.255,0.177,0.113,2019
15,Uruguay,858.0,-32.522779,-55.765835000000000,32,6.485,1.06166,1.2089,0.8116,0.6036200000000000,0.2324,0.24558000000000000,2015
16,Uruguay,858.0,-32.522779,-55.765835000000000,29,6.545,1.18157,1.0314300000000000,0.72183,0.54388,0.18056,0.21394000000000000,2016
17,Uruguay,858.0,-32.522779,-55.765835000000000,28,6.4539999961853,1.2175596952438400,1.4122278690338100,0.719216823577881,0.5793922543525700,0.175096929073334,0.17806187272071800,2017
18,Uruguay,858.0,-32.522779,-55.765835000000000,31,6.379,1.093,1.459,0.7710000000000000,0.625,0.13,0.155,2018
19,Uruguay,858.0,-32.522779,-55.765835000000000,33,6.293000000000000,1.124,1.465,0.8910000000000000,0.523,0.127,0.15,2019
546,Uzbekistan,860.0,41.377491,64.585262,44,6.003000000000000,0.63244,1.34043,0.59772,0.6582100000000000,0.22837,0.30826,2015
547,Uzbekistan,860.0,41.377491,64.585262,49,5.987,0.7359100000000000,1.1681,0.50163,0.60848,0.34326,0.28333,2016
548,Uzbekistan,860.0,41.377491,64.585262,47,5.97100019454956,0.786441087722778,1.5489691495895400,0.498272627592087,0.6582486629486080,0.41598364710807800,0.246528223156929,2017
549,Uzbekistan,860.0,41.377491,64.585262,44,6.096,0.7190000000000000,1.584,0.605,0.7240000000000000,0.32800000000000000,0.259,2018
550,Uzbekistan,860.0,41.377491,64.585262,41,6.1740000000000000,0.745,1.5290000000000000,0.7560000000000000,0.631,0.322,0.24,2019
285,Yemen,887.0,15.552727000000000,48.516388,136,4.077,0.5464900000000000,0.68093,0.40064,0.35571000000000000,0.09131,0.07854,2015
286,Yemen,887.0,15.552727000000000,48.516388,147,3.7240000000000000,0.57939,0.47493,0.31048000000000000,0.2287,0.09821,0.05892000000000000,2016
287,Yemen,887.0,15.552727000000000,48.516388,146,3.59299993515015,0.5916834473609920,0.93538224697113,0.310080915689468,0.24946372210979500,0.104125209152699,0.0567674227058887,2017
288,Yemen,887.0,15.552727000000000,48.516388,152,3.355,0.442,1.073,0.34300000000000000,0.244,0.083,0.064,2018
289,Yemen,887.0,15.552727000000000,48.516388,151,3.38,0.287,1.163,0.46300000000000000,0.14300000000000000,0.10800000000000000,0.077,2019
84,Zambia,894.0,-13.133897,27.849332,85,5.129,0.47038,0.91612,0.29924,0.48827,0.19591,0.12468,2015
85,Zambia,894.0,-13.133897,27.849332,106,4.795,0.61202,0.6376,0.23573000000000000,0.42662,0.17866000000000000,0.11479,2016
86,Zambia,894.0,-13.133897,27.849332,116,4.513999938964840,0.6364067792892460,1.00318729877472,0.25783589482307400,0.461603492498398,0.249580144882202,0.0782135501503944,2017
87,Zambia,894.0,-13.133897,27.849332,125,4.377,0.562,1.047,0.295,0.503,0.221,0.08200000000000000,2018
88,Zambia,894.0,-13.133897,27.849332,138,4.107,0.578,1.058,0.426,0.431,0.247,0.087,2019
29,Swaziland,748,-26.522503000000000,31.465866,101,4.867,0.71206,1.07284,0.07566,0.30658,0.18259,0.0306,2015
30,Swaziland,748,-26.522503000000000,31.465866,135,4.212,0.8110000000000000,1.149,0.0,0.313,0.07400000000000000,0.135,2019
69,Bolivia,68,-16.290154,-63.588653,51,5.89,0.68133,0.97841,0.5392,0.57414,0.20536,0.08800000000000000,2015
70,Bolivia,68,-16.290154,-63.588653,59,5.822,0.79422,0.8377900000000000,0.4697,0.50961,0.21698,0.07746,2016
71,Bolivia,68,-16.290154,-63.588653,58,5.82299995422363,0.833756566047668,1.2276190519332900,0.47363024950027500,0.5587329268455510,0.22556072473526,0.0604777261614799,2017
72,Bolivia,68,-16.290154,-63.588653,62,5.752000000000000,0.7510000000000000,1.2230000000000000,0.508,0.606,0.141,0.054000000000000000,2018
73,Bolivia,68,-16.290154,-63.588653,61,5.779,0.7760000000000000,1.209,0.706,0.511,0.13700000000000000,0.064,2019
101,Tanzania,834,-6.369028,34.888822,146,3.781,0.2852,1.00268,0.38215,0.32878,0.34377000000000000,0.05747000000000000,2015
102,Tanzania,834,-6.369028,34.888822,149,3.6660000000000000,0.47155,0.77623,0.35700000000000000,0.3176,0.31472,0.05099,2016
103,Tanzania,834,-6.369028,34.888822,153,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,2017
104,Tanzania,834,-6.369028,34.888822,153,3.303,0.455,0.991,0.381,0.48100000000000000,0.27,0.09700000000000000,2018
105,Tanzania,834,-6.369028,34.888822,153,3.2310000000000000,0.47600000000000000,0.885,0.499,0.41700000000000000,0.276,0.147,2019
162,Venezuela,862,6.42375,-66.58973,23,6.81,1.04424,1.25596,0.7205200000000000,0.42908,0.058410000000000000,0.11069000000000000,2015
163,Venezuela,862,6.42375,-66.58973,44,6.084,1.1336700000000000,1.03302,0.6190400000000000,0.19847,0.0425,0.08304,2016
164,Venezuela,862,6.42375,-66.58973,82,5.25,1.12843120098114,1.43133759498596,0.617144227027893,0.15399712324142500,0.0650196298956871,0.0644911229610443,2017
165,Venezuela,862,6.42375,-66.58973,102,4.806,0.996,1.469,0.657,0.133,0.056000000000000000,0.052000000000000000,2018
166,Venezuela,862,6.42375,-66.58973,108,4.707,0.96,1.4270000000000000,0.805,0.154,0.064,0.047,2019
265,Vietnam,704,14.058324000000000,108.277199,75,5.36,0.63216,0.9122600000000000,0.7467600000000000,0.59444,0.1686,0.10441000000000000,2015
266,Vietnam,704,14.058324000000000,108.277199,96,5.061,0.74037,0.7911700000000000,0.66157,0.5595400000000000,0.25075,0.11556,2016
267,Vietnam,704,14.058324000000000,108.277199,94,5.07399988174438,0.7885475754737850,1.27749133110046,0.6521689891815190,0.571055591106415,0.23496805131435400,0.0876332372426987,2017
268,Vietnam,704,14.058324000000000,108.277199,95,5.103,0.715,1.365,0.7020000000000000,0.618,0.177,0.079,2018
269,Vietnam,704,14.058324000000000,108.277199,94,5.175,0.741,1.3460000000000000,0.851,0.5430000000000000,0.147,0.073,2019
329,Laos,418,19.856270000000000,102.495496,99,4.876,0.5906600000000000,0.73803,0.54909,0.59591,0.42192000000000000,0.24249,2015
330,Laos,418,19.856270000000000,102.495496,102,4.876,0.68042,0.5497,0.38291,0.52168,0.43079000000000000,0.22423,2016
331,Laos,418,19.856270000000000,102.495496,110,4.623,0.72,1.034,0.441,0.626,0.23,0.174,2018
332,Laos,418,19.856270000000000,102.495496,105,4.796,0.764,1.03,0.551,0.547,0.266,0.16400000000000000,2019
344,Hong Kong,344,22.396428,114.10949700000000,72,5.474,1.38604,1.05818,1.01328,0.59608,0.39478,0.37124,2015
345,Hong Kong,344,22.396428,114.10949700000000,75,5.458000000000000,1.5107,0.87021,0.9527700000000000,0.48079000000000000,0.40097,0.31647,2016
346,Hong Kong,344,22.396428,114.10949700000000,76,5.43,1.405,1.29,1.03,0.524,0.24600000000000000,0.29100000000000000,2018
347,Hong Kong,344,22.396428,114.10949700000000,76,5.43,1.4380000000000000,1.2770000000000000,1.122,0.44,0.258,0.287,2019
362,Taiwan,158,23.69781,120.96051500000000,38,6.298000000000000,1.29098,1.07617,0.8753,0.3974,0.25376,0.08129,2015
363,Taiwan,158,23.69781,120.96051500000000,34,6.379,1.39729,0.92624,0.79565,0.32377,0.25495,0.0663,2016
364,Taiwan,158,23.69781,120.96051500000000,26,6.441,1.365,1.436,0.857,0.418,0.151,0.078,2018
365,Taiwan,158,23.69781,120.96051500000000,25,6.446000000000000,1.368,1.43,0.914,0.35100000000000000,0.242,0.09700000000000000,2019
431,Palestinian Territories,275,31.952162,35.233154,108,4.715,0.59867,0.92558,0.66015,0.24499,0.11251000000000000,0.12905,2015
432,Palestinian Territories,275,31.952162,35.233154,108,4.754,0.67024,0.71629,0.56844,0.17744000000000000,0.11154000000000000,0.10613,2016
433,Palestinian Territories,275,31.952162,35.233154,103,4.77500009536743,0.716249227523804,1.1556471586227400,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,2017
434,Palestinian Territories,275,31.952162,35.233154,104,4.743,0.642,1.217,0.602,0.266,0.086,0.076,2018
435,Palestinian Territories,275,31.952162,35.233154,110,4.696000000000000,0.657,1.247,0.672,0.225,0.10300000000000000,0.066,2019
436,Iran,364,32.427908,53.68804600000000,110,4.686,1.0088,0.54447,0.69805,0.30033000000000000,0.38086,0.058630000000000000,2015
437,Iran,364,32.427908,53.68804600000000,105,4.813,1.11758,0.38857000000000000,0.64232,0.22544,0.38538,0.0557,2016
438,Iran,364,32.427908,53.68804600000000,108,4.69199991226196,1.15687310695648,0.7115512490272520,0.639333188533783,0.24932260811328900,0.387242913246155,0.048761073499918000,2017
439,Iran,364,32.427908,53.68804600000000,106,4.707,1.0590000000000000,0.7710000000000000,0.691,0.45900000000000000,0.282,0.129,2018
440,Iran,364,32.427908,53.68804600000000,117,4.548,1.1,0.8420000000000000,0.785,0.305,0.27,0.125,2019
461,Syria,760,34.802075,38.996815000000000,156,3.0060000000000000,0.6632,0.47489,0.7219300000000000,0.15684,0.47179,0.18906000000000000,2015
462,Syria,760,34.802075,38.996815000000000,156,3.069,0.7471900000000000,0.14866,0.6299400000000000,0.06912,0.48397000000000000,0.17233000000000000,2016
463,Syria,760,34.802075,38.996815000000000,152,3.46199989318848,0.777153134346008,0.396102607250214,0.5005333423614500,0.0815394446253777,0.49366372823715200,0.15134713053703300,2017
464,Syria,760,34.802075,38.996815000000000,150,3.4620000000000000,0.6890000000000000,0.382,0.539,0.08800000000000000,0.376,0.14400000000000000,2018
465,Syria,760,34.802075,38.996815000000000,149,3.4620000000000000,0.619,0.37800000000000000,0.44,0.013000000000000000,0.331,0.141,2019
476,South Korea,410,35.907757000000000,127.766922,47,5.984,1.24461,0.9577400000000000,0.9653800000000000,0.33208000000000000,0.18557,0.07857,2015
477,South Korea,410,35.907757000000000,127.766922,57,5.835,1.35948,0.7219400000000000,0.88645,0.25168,0.18824000000000000,0.07716,2016
478,South Korea,410,35.907757000000000,127.766922,55,5.837999820709230,1.40167844295502,1.1282744407653800,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,2017
479,South Korea,410,35.907757000000000,127.766922,57,5.875,1.266,1.204,0.955,0.244,0.175,0.051,2018
480,South Korea,410,35.907757000000000,127.766922,54,5.895,1.301,1.219,1.036,0.159,0.175,0.056000000000000000,2019
491,United States,840,37.09024,-95.712891,15,7.119,1.3945100000000000,1.24711,0.86179,0.54604,0.40105,0.1589,2015
492,United States,840,37.09024,-95.712891,13,7.104,1.50796,1.04782,0.779,0.48163,0.41077000000000000,0.14868,2016
493,United States,840,37.09024,-95.712891,14,6.993000030517580,1.54625928401947,1.4199205636978100,0.7742866277694700,0.505740523338318,0.392578780651093,0.135638788342476,2017
494,United States,840,37.09024,-95.712891,18,6.886,1.3980000000000000,1.4710000000000000,0.8190000000000000,0.547,0.29100000000000000,0.133,2018
495,United States,840,37.09024,-95.712891,19,6.892,1.433,1.4570000000000000,0.8740000000000000,0.45400000000000000,0.28,0.128,2019
561,Kosovo,-1,42.602636,20.902977,69,5.5890000000000000,0.80148,0.81198,0.63132,0.24749000000000000,0.2831,0.04741,2015
562,Kosovo,-1,42.602636,20.902977,77,5.401,0.90145,0.66062,0.54,0.14396,0.27992,0.06547,2016
563,Kosovo,-1,42.602636,20.902977,78,5.27899980545044,0.951484382152557,1.1378535032272300,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973,2017
564,Kosovo,-1,42.602636,20.902977,66,5.662000000000000,0.855,1.23,0.578,0.44800000000000000,0.27400000000000000,0.023,2018
565,Kosovo,-1,42.602636,20.902977,46,6.1,0.882,1.232,0.758,0.489,0.262,0.006,2019
621,Moldova,498,47.411631,28.369885000000000,52,5.889000000000000,0.59448,1.01528,0.61826,0.32818,0.20951,0.01615,2015
622,Moldova,498,47.411631,28.369885000000000,55,5.897,0.69177,0.8313200000000000,0.5230900000000000,0.25202000000000000,0.19997,0.019030000000000000,2016
623,Moldova,498,47.411631,28.369885000000000,56,5.837999820709230,0.7288706302642820,1.25182557106018,0.5894652009010310,0.24072904884815200,0.20877912640571600,0.0100912861526012,2017
624,Moldova,498,47.411631,28.369885000000000,67,5.64,0.657,1.301,0.62,0.23200000000000000,0.171,0.0,2018
625,Moldova,498,47.411631,28.369885000000000,71,5.529,0.685,1.328,0.7390000000000000,0.245,0.18100000000000000,0.0,2019
651,Czech Republic,203,49.817492,15.472962000000000,31,6.505,1.17898,1.20643,0.84483,0.46364000000000000,0.10686,0.02652,2015
652,Czech Republic,203,49.817492,15.472962000000000,27,6.596,1.30915,1.00793,0.76376,0.41418,0.09929,0.03986,2016
653,Czech Republic,203,49.817492,15.472962000000000,23,6.60900020599365,1.35268235206604,1.4338852167129500,0.754444003105164,0.49094617366790800,0.0881067588925362,0.0368729270994663,2017
654,Czech Republic,203,49.817492,15.472962000000000,21,6.711,1.2330000000000000,1.489,0.8540000000000000,0.5430000000000000,0.064,0.034,2018
655,Czech Republic,203,49.817492,15.472962000000000,20,6.852,1.2690000000000000,1.4870000000000000,0.92,0.457,0.046,0.036000000000000000,2019
691,United Kingdom,826,55.378051,-3.435973,21,6.867000000000000,1.26637,1.28548,0.90943,0.59625,0.51912,0.32067000000000000,2015
692,United Kingdom,826,55.378051,-3.435973,23,6.725,1.40283,1.0867200000000000,0.80991,0.50036,0.50156,0.27399,2016
693,United Kingdom,826,55.378051,-3.435973,19,6.71400022506714,1.44163393974304,1.4964600801467900,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,2017
694,United Kingdom,826,55.378051,-3.435973,11,7.19,1.244,1.433,0.888,0.46400000000000000,0.262,0.08200000000000000,2018
695,United Kingdom,826,55.378051,-3.435973,15,7.054000000000000,1.3330000000000000,1.538,0.996,0.45,0.348,0.278,2019
726,Russia,643,61.52401,105.31875600000000,64,5.716,1.13764,1.23617,0.6692600000000000,0.36679,0.00199,0.03005,2015
727,Russia,643,61.52401,105.31875600000000,56,5.856,1.2322800000000000,1.05261,0.58991,0.32682,0.027360000000000000,0.03586,2016
728,Russia,643,61.52401,105.31875600000000,49,5.962999820709230,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,2017
729,Russia,643,61.52401,105.31875600000000,59,5.81,1.151,1.479,0.599,0.39900000000000000,0.065,0.025,2018
730,Russia,643,61.52401,105.31875600000000,68,5.648,1.183,1.452,0.726,0.33400000000000000,0.08200000000000000,0.031,2019
741,North Cyprus,196,40.448761,-111.807632,66,5.695,1.2080600000000000,1.07008,0.92356,0.49027,0.26169000000000000,0.1428,2015
742,Somaliland Region,706,-6.17476,106.82707,91,5.0570000000000000,0.18847,0.95152,0.43873,0.46582000000000000,0.5031800000000000,0.39928,2015
743,Macedonia,807,41.608635,21.745275,93,5.007,0.91851,1.00232,0.73545,0.33457,0.22359,0.053270000000000000,2015
744,Congo (Kinshasa),180,-4.32153,15.31185,120,4.5170000000000000,0.0,1.0012,0.09806000000000000,0.22605,0.24834,0.07625,2015
746,Congo (Brazzaville),180,-4.26613,15.283180000000000,139,3.989,0.67866,0.6629,0.31051,0.41466000000000000,0.12388000000000000,0.11686000000000000,2015
747,Ivory Coast,384,5.30966,-4.01266,151,3.655,0.46534,0.77115,0.15185,0.46866,0.20165,0.17922000000000000,2015
748,North Cyprus,196,40.448761,-111.807632,62,5.771,1.31141,0.81826,0.8414200000000000,0.43596,0.26322,0.16578000000000000,2016
749,Macedonia,807,41.608635,21.745275,95,5.121,1.0193,0.78236,0.6473800000000000,0.27668000000000000,0.23507000000000000,0.07047,2016
750,Somaliland Region,706,-6.17476,106.82707,97,5.0570000000000000,0.25558000000000000,0.75862,0.33108000000000000,0.3913,0.51479,0.36794,2016
752,Congo (Kinshasa),180,-4.32153,15.31185,125,4.272,0.05661,0.80676,0.188,0.15602,0.25458000000000000,0.06075,2016
753,Congo (Brazzaville),180,-4.26613,15.283180000000000,127,4.236000000000000,0.7710900000000000,0.47799000000000000,0.28212,0.37938,0.12077,0.09753000000000000,2016
754,Ivory Coast,384,5.30966,-4.01266,139,3.9160000000000000,0.55507,0.57576,0.04476,0.40663,0.20338,0.1553,2016
756,Taiwan,158,25.04776,121.53185,33,6.42199993133545,1.4336265325546300,1.38456535339355,0.793984234333038,0.361466586589813,0.258360475301743,0.0638292357325554,2017
757,North Cyprus,196,40.448761,-111.807632,61,5.80999994277954,1.3469113111496,1.18630337715149,0.834647238254547,0.47120362520217900,0.266845703125,0.155353352427483,2017
758,Hong Kong,344,22.28552,114.15769,71,5.47200012207031,1.55167484283447,1.26279091835022,0.943062424659729,0.490968644618988,0.374465793371201,0.29393374919891400,2017
759,Macedonia,807,41.608635,21.745275,92,5.1750001907348600,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,2017
761,Congo (Brazzaville),180,-4.26613,15.283180000000000,124,4.29099988937378,0.8089642524719240,0.8320443630218510,0.28995743393898,0.4350258708000180,0.12085212767124200,0.0796181336045265,2017
762,Congo (Kinshasa),180,-4.32153,15.31185,126,4.280000209808350,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2017
763,Ivory Coast,384,5.30966,-4.01266,128,4.17999982833862,0.6030489206314090,0.904780030250549,0.0486421696841717,0.4477061927318570,0.201237469911575,0.130061775445938,2017
766,North Cyprus,196,40.448761,-111.807632,58,5.835,1.229,1.2110000000000000,0.909,0.495,0.179,0.154,2018
767,Macedonia,807,41.608635,21.745275,89,5.185,0.9590000000000000,1.239,0.691,0.39400000000000000,0.17300000000000000,0.052000000000000000,2018
768,Ivory Coast,384,5.30966,-4.01266,107,4.671,0.541,0.872,0.08,0.467,0.146,0.10300000000000000,2018
769,Congo (Brazzaville),180,-4.26613,15.283180000000000,114,4.559,0.682,0.8110000000000000,0.34300000000000000,0.514,0.091,0.077,2018
771,Congo (Kinshasa),180,-4.32153,15.31185,132,4.245,0.069,1.136,0.204,0.312,0.19700000000000000,0.052000000000000000,2018
774,North Cyprus,196,40.448761,-111.807632,64,5.718,1.263,1.252,1.042,0.41700000000000000,0.191,0.162,2019
775,North Macedonia,807,41.99646,21.43141,84,5.274,0.983,1.294,0.838,0.345,0.185,0.034,2019
776,Ivory Coast,384,5.30966,-4.01266,99,4.944,0.569,0.8080000000000000,0.23200000000000000,0.35200000000000000,0.154,0.09,2019
777,Congo (Brazzaville),180,-4.26613,15.283180000000000,103,4.812,0.6730000000000000,0.799,0.508,0.37200000000000000,0.105,0.09300000000000000,2019
